Job_Title,Tech_Stack,Programming_Language,Roles,Recruitment_Count,Province,Company_Location,Current_Employee_Min,Current_Employee_Max,Language,Skills,Total_Work_Hour,Salary_Min,Salary_Max,First_Working_Day_Of_Week,Last_Working_Day_Of_Week,Work_On_Saturday,Work_On_Sunday
.Net Developer [Healthcare],"['BACKEND', 'API', 'SQL SERVER', 'REST APIS', 'WORKATO', 'AUTOMATION TOOLS', 'INTEGRATION TOOLS', 'OOP', '.NET FRAMEWORK CORE', 'ASP.NET', 'MVC', 'WEB API', '.NET']","['C#', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'CÔNG NGHỆ THÔNG TIN KHÁC', 'CHUYÊN MÔN CÔNG NGHỆ THÔNG TIN KHÁC', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],10000.0,,['TIẾNG VIỆT'],"['SYSTEM DESIGN', 'DATA MODELING', 'SERVICE INTEGRATION', 'TEAMWORK', 'DEVELOPMENT–TESTING–DEPLOYMENT PROCESS']",45.0,,,2.0,6.0,False,False
Business Analyst (Domain Bank),"['ORACLE', 'MYSQL']",['SQL'],"['CÔNG NGHỆ THÔNG TIN', 'PRODUCT MANAGEMENT', 'BUSINESS ANALYST (PHÂN TÍCH NGHIỆP VỤ)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['PHÂN TÍCH NGHIỆP VỤ', 'VIẾT TÀI LIỆU', 'ĐẶC TẢ YÊU CẦU', 'ĐÀO TẠO CHUYỂN GIAO CÔNG NGHỆ', 'HƯỚNG DẪN SỬ DỤNG PHẦN MỀM', 'KỸ NĂNG TRAO ĐỔI', 'ĐỌC HIỂU TÀI LIỆU TIẾNG ANH', 'KIỂM THỬ', 'NGHIỆM THU SẢN PHẨM', 'PHÂN TÍCH YÊU CẦU', 'QUẢN LÝ YÊU CẦU', 'MÔ HÌNH HÓA QUY TRÌNH NGHIỆP VỤ (BPMN)', 'LẬP TÀI LIỆU NGHIỆP VỤ (BRD, SRS)']",47.5,,,2.0,6.0,False,False
React Native Developer Leader,"['REACT NATIVE', 'FRONT-END', 'MOBILE', 'IOS', 'ANDROID', 'PMP', 'SCRUM', 'DEVOPS', 'BACK-END', 'API', 'OPENAPI', 'OAUTH2', 'FIREBASE ANALYTICS', 'FACEBOOK PIXEL', 'GOOGLE ANALYTICS', 'UNIT TEST', 'SIT', 'REGRESSION TEST', 'UI TEST', 'PERFORMANCE TEST', 'SECURITY TEST', 'GIT', 'REST API', 'REDUX', 'STATE MANAGEMENT']","['REACT', 'JAVASCRIPT']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'MOBILE DEVELOPER', 'VIỆC LÀM IT']",2,['HỒ CHÍ MINH'],['HÀ NỘI'],500.0,1000.0,['TIẾNG VIỆT'],"['KỸ NĂNG LÃNH ĐẠO', 'TƯ VẤN', 'PHÂN TÍCH NGHIỆP VỤ', 'QUẢN TRỊ KIẾN TRÚC', 'XÂY DỰNG CHIẾN LƯỢC KIỂM THỬ']",45.0,,,2.0,6.0,False,False
Nhân Viên Kinh Doanh Giải Pháp Phần Mềm Bán Hàng,[],[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",4,"['HÀ NỘI', 'HỒ CHÍ MINH']",['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['GIAO TIẾP', 'TƯ VẤN', 'TELESALES', 'CHĂM SÓC KHÁCH HÀNG', 'THUYẾT TRÌNH', 'XÂY DỰNG MỐI QUAN HỆ', 'ĐÀM PHÁN', 'BÁN HÀNG']",51.5,10000000.0,30000000.0,2.0,6.0,True,False
Nhân Viên Tư Vấn Marketing Phần Mềm Website,"['WEBSITE', 'HOSTING', 'DOMAIN', 'APP', 'AI', 'MICROSOFT WORD', 'MICROSOFT EXCEL', 'CHATGPT', 'CANVA', 'PHOTOSHOP']",[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",8,['CẦN THƠ'],['HỒ CHÍ MINH'],500.0,1000.0,['TIẾNG VIỆT'],"['TIN HỌC VĂN PHÒNG', 'KỸ NĂNG GIAO TIẾP', 'LÀM VIỆC NHÓM', 'KIẾN THỨC VỀ MARKETING', 'KIẾN THỨC VỀ PHẦN MỀM VÀ WEBSITE', 'KỸ NĂNG TƯ VẤN', 'KỸ NĂNG THUYẾT TRÌNH']",45.0,8000000.0,28000000.0,2.0,6.0,False,False
Lập Trình Viên Ứng Dụng Desktop,"['.NET', '.NET CORE', 'WPF', 'QT', 'MFC', 'GIT', 'WEBSOCKET', 'TCP SOCKET', 'SQL SERVER', 'POSTGRESQL', 'API', 'CRM', 'OOP', 'SOLID', 'DRY', 'DESIGN PATTERNS', 'MVVM', 'MVP', 'MULTI-THREADING', 'ASYNC/AWAIT', 'LOW LATENCY', 'MEMORY MANAGEMENT']","['C#', 'C++', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'SOFTWARE ENGINEER', 'VIỆC LÀM IT']",2,['ĐÀ NẴNG'],['ĐÀ NẴNG'],25.0,99.0,['TIẾNG VIỆT'],"['TƯ DUY LOGIC', 'XỬ LÝ DỮ LIỆU REAL-TIME', 'TỐI ƯU BỘ NHỚ', 'XỬ LÝ DỮ LIỆU LỚN', 'XỬ LÝ SONG SONG', 'VIẾT CLEAN CODE', 'CODE REVIEW', 'CẢI TIẾN KIẾN TRÚC SẢN PHẨM', 'TỐI ƯU HIỆU SUẤT', 'HIỂU BIẾT VỀ CÁC THỊ TRƯỜNG FOREX, CHỨNG KHOÁN, CRYPTO', 'TÍCH HỢP API', 'TỐI ƯU TRUY VẤN DỮ LIỆU LỚN', 'CẤU TRÚC DỮ LIỆU VÀ GIẢI THUẬT', 'GỠ LỖI VÀ KIỂM THỬ PHẦN MỀM']",48.5,12000000.0,20000000.0,2.0,6.0,True,False
IT Project Manager (PM),[],[],"['CÔNG NGHỆ THÔNG TIN', 'IT PROJECT MANAGEMENT', 'IT PROJECT MANAGER', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['QUẢN LÝ DỰ ÁN', 'LẬP KẾ HOẠCH', 'ĐIỀU PHỐI', 'GIÁM SÁT', 'PHÂN CÔNG TRÁCH NHIỆM', 'THEO DÕI TIẾN ĐỘ', 'BÁO CÁO', 'PHÂN TÍCH YÊU CẦU', 'QUẢN LÝ NGÂN SÁCH', 'QUẢN LÝ THAY ĐỔI', 'ĐÁNH GIÁ KẾT QUẢ DỰ ÁN', 'XỬ LÝ RỦI RO', 'ĐIỀU PHỐI NHÓM', 'TƯ DUY HỆ THỐNG', 'GIAO TIẾP', 'PHỐI HỢP ĐỘI NHÓM', 'QUẢN LÝ RỦI RO', 'LẬP KẾ HOẠCH DỰ ÁN', 'THEO DÕI TIẾN ĐỘ DỰ ÁN']",52.25,,25000000.0,2.0,6.0,True,False
Chuyên Viên Tư Vấn Và Triển Khai Hỗ Trợ Khách,"['IT', 'TIN HỌC VĂN PHÒNG']",[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",3,"['HÀ NỘI', 'HỒ CHÍ MINH']",['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['CHĂM SÓC KHÁCH HÀNG', 'TƯ VẤN GIẢI PHÁP', 'SALE PHẦN MỀM', 'TƯ DUY LOGIC', 'GIẢI QUYẾT VẤN ĐỀ', 'GIAO TIẾP', 'THUYẾT PHỤC', 'TRIỂN KHAI', 'HỖ TRỢ KHÁCH HÀNG', 'TƯ VẤN']",51.5,7000000.0,30000000.0,2.0,6.0,True,False
Nhân Viên Tư Vấn Triển Khai Phần Mềm (Ban Dự Án),[],[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",3,"['HÀ NỘI', 'HỒ CHÍ MINH']",['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['TƯ VẤN TRIỂN KHAI', 'IT', 'CSKH', 'SALES/TELESALES', 'TIN HỌC VĂN PHÒNG', 'KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG THUYẾT TRÌNH', 'KỸ NĂNG ĐÀM PHÁN', 'QUẢN LÝ DỰ ÁN', 'PHÂN TÍCH NGHIỆP VỤ', 'TRIỂN KHAI PHẦN MỀM', 'TƯ VẤN GIẢI PHÁP']",51.5,10000000.0,30000000.0,2.0,6.0,True,False
Fresher Pentest,"['PENTEST', 'WEB', 'MOBILE', 'API', 'OWASP TOP 10', 'MITRE ATT&CK', 'BURP SUITE', 'NMAP', 'NESSUS', 'METASPLOIT', 'SQLMAP', 'POSTMAN', 'OSCP', 'OSWE', 'CPTS', 'BSCP', 'CEH', 'CTF', 'BUG BOUNTY', 'ISO 27001', 'NIST']","['PYTHON', 'JAVA', 'C#', 'RUBY', 'GOLANG', 'JAVASCRIPT', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'INFORMATION SECURITY', 'KIỂM THỬ VÀ ĐÁNH GIÁ BẢO MẬT', 'VIỆC LÀM IT']",3,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['TƯ DUY PHẢN BIỆN', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'TINH THẦN HỌC HỎI CAO', 'SECURITY ASSESSMENT', 'KỸ NĂNG VIẾT BÁO CÁO KỸ THUẬT', 'TRÌNH BÀY RỦI RO BẢO MẬT', 'ĐÁNH GIÁ RỦI RO', 'PHÂN TÍCH LỖ HỔNG BẢO MẬT', 'KIẾN THỨC VỀ AN TOÀN THÔNG TIN', 'KIẾN THỨC VỀ CÁC TIÊU CHUẨN VÀ QUY ĐỊNH AN NINH MẠNG']",42.5,,,2.0,6.0,False,False
Sales B2B SaaS - Lark,['SAAS'],[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],1000.0,,"['TIẾNG VIỆT', 'TIẾNG TRUNG']","['SALES', 'KỸ NĂNG ĐÁNH GIÁ', 'PHÂN TÍCH', 'XÂY DỰNG CHÂN DUNG KHÁCH HÀNG', 'KỸ NĂNG LÃNH ĐẠO', 'ĐÀO TẠO', 'TẠO ĐỘNG LỰC', 'TỔ CHỨC SỰ KIỆN', 'WORKSHOP', 'PHỐI HỢP VỚI MARKETING VÀ CSKH', 'KỸ NĂNG GIAO TIẾP', 'ĐÀM PHÁN', 'XỬ LÝ TÌNH HUỐNG', 'TINH THẦN TRÁCH NHIỆM', 'SÁNG TẠO', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'BÁN HÀNG B2B', 'BÁN HÀNG SAAS', 'TÌM KIẾM KHÁCH HÀNG TIỀM NĂNG', 'XÂY DỰNG MỐI QUAN HỆ', 'THUYẾT TRÌNH']",45.0,,,2.0,6.0,False,False
Lập Trình Viên Nodejs,"['BACK-END', 'API', 'SOCKET', 'MICROSERVICES', 'NODE.JS', 'EXPRESS.JS', 'NEST.JS', 'REACT.JS', 'DEVOPS', 'UNIT TEST', 'INTEGRATION TEST', 'CI/CD', 'FASTIFY', 'RESTFUL API', 'WEBSOCKET', 'MICROSERVICES ARCHITECTURE', 'MONGODB', 'POSTGRESQL', 'DISTRIBUTED DATABASE SYSTEMS', 'DOCKER', 'GIT', 'AWS', 'GCP', 'AGILE/SCRUM', 'MYSQL']","['JAVASCRIPT', 'TYPESCRIPT', 'NOSQL', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'BACKEND DEVELOPER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],10000.0,,['TIẾNG VIỆT'],"['PHÂN TÍCH NGHIỆP VỤ', 'ĐỀ XUẤT GIẢI PHÁP KỸ THUẬT', 'CODE REVIEW', 'CODING CONVENTION', 'VẬN HÀNH HỆ THỐNG', 'GIÁM SÁT HỆ THỐNG', 'XỬ LÝ LỖI', 'TỐI ƯU HỆ THỐNG', 'THIẾT KẾ PHẦN MỀM', 'DEBUGGING', 'XỬ LÝ SỰ CỐ HỆ THỐNG', 'TỐI ƯU HIỆU NĂNG', 'TƯ DUY LOGIC', 'TINH THẦN HỌC HỎI', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'LÀM VIỆC NHÓM', 'GIAO TIẾP']",47.5,,,2.0,6.0,False,False
"Nhân Viên Kinh Doanh, Sales, Tư Vấn, Đi Thị Trường",,,"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",16,"['ĐÀ NẴNG', 'HẢI DƯƠNG', 'BÌNH THUẬN', 'ĐẮK LẮK', 'BẮC KẠN', 'CAO BẰNG', 'QUẢNG NGÃI', 'THANH HÓA', 'HUẾ', 'TUYÊN QUANG', 'SƠN LA', 'ĐIỆN BIÊN', 'LÀO CAI', 'AN GIANG', 'BÀ RỊA-VŨNG TÀU', 'HÀ TĨNH']",['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['KỸ NĂNG BÁN HÀNG', 'KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG THUYẾT PHỤC', 'KỸ NĂNG ĐÀM PHÁN', 'KỸ NĂNG TƯ VẤN', 'LÀM VIỆC DƯỚI ÁP LỰC', 'KỸ NĂNG THÍCH NGHI', 'NGHIÊN CỨU THỊ TRƯỜNG', 'GIẢI QUYẾT VẤN ĐỀ', 'PHÂN TÍCH NHU CẦU']",47.5,10000000.0,20000000.0,2.0,6.0,False,False
Game Designer,"['UI/UX DESIGN', 'MICROSOFT OFFICE', 'EXCEL', 'POWERPOINT']",[],"['CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'GAME DEVELOPMENT', 'NGHỆ THUẬT/HOẠT HÌNH/GAME', 'GAME DESIGN', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['GAME DESIGN', 'GAME BALANCING', 'GAME EVENT DESIGN', 'GAME MECHANICS', 'GAME FLOW', 'COMMUNICATION SKILLS', 'ANALYTICAL SKILLS', 'STATISTICAL SKILLS', 'ATTENTION TO DETAIL', 'RESPONSIBLE', 'DILIGENT']",45.0,,,2.0,6.0,False,False
Chuyên Viên Kiểm Thử Phần Mềm (Tester/QC),"['SOFTWARE TESTING', 'API', 'API TESTING', 'MYSQL', 'BUG TRACKING', 'PERFORMANCE TESTING', 'SECURITY TESTING', 'SDLC', 'FUNCTIONAL TESTING', 'NON-FUNCTIONAL TESTING', 'BLACK-BOX TESTING', 'WHITE-BOX TESTING', 'UNIT TESTING', 'INTEGRATION TESTING', 'SYSTEM TESTING', 'ACCEPTANCE TESTING']",['SQL'],"['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE TESTING', 'SOFTWARE TESTER (AUTOMATION & MANUAL)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['VIẾT TEST CASE', 'TƯ DUY LOGIC', 'NẮM BẮT NGHIỆP VỤ', 'PHÂN TÍCH YÊU CẦU', 'BÁO CÁO LỖI', 'SỬ DỤNG CÁC CÔNG CỤ KIỂM THỬ', 'ƯỚC LƯỢNG NỖ LỰC KIỂM THỬ', 'KỸ NĂNG BÁO CÁO']",47.5,12000000.0,25000000.0,2.0,6.0,False,False
Intern Android Developer,"['ANDROID', 'OOP', 'ANDROID SDK', 'ANDROID STUDIO']","['KOTLIN', 'JAVA']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'MOBILE DEVELOPER', 'VIỆC LÀM IT']",1,['ĐÀ NẴNG'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['TƯ DUY LOGIC', 'ĐAM MÊ LẬP TRÌNH', 'HAM HỌC HỎI', 'CHĂM CHỈ', 'TINH THẦN TRÁCH NHIỆM', 'CẤU TRÚC DỮ LIỆU VÀ GIẢI THUẬT', 'THIẾT KẾ UI/UX']",47.5,,,2.0,6.0,False,False
Nhân Viên Kinh Doanh,[],[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],10.0,24.0,['TIẾNG VIỆT'],"['LẬP KẾ HOẠCH KINH DOANH', 'PHÂN TÍCH THỊ TRƯỜNG', 'QUẢN LÝ ĐỘI NGŨ BÁN HÀNG', 'TUYỂN DỤNG VÀ ĐÀO TẠO', 'XÂY DỰNG MỐI QUAN HỆ KHÁCH HÀNG', 'TÌM KIẾM KHÁCH HÀNG', 'TƯ VẤN', 'ĐÀM PHÁN', 'LẬP BÁO CÁO', 'SALE B2B', 'QUẢN LÝ DỰ ÁN', 'XỬ LÝ TÌNH HUỐNG', 'GIAO TIẾP', 'BÁN HÀNG', 'THUYẾT PHỤC']",45.0,20000000.0,30000000.0,2.0,6.0,False,False
Product Owner (Mảng Tài Chính),"['JIRA', 'EXCEL', 'POWERPOINT', 'GOOGLE WORKSPACE', 'AGILE/SCRUM']",[],"['CÔNG NGHỆ THÔNG TIN', 'PRODUCT MANAGEMENT', 'PRODUCT OWNER/PRODUCT MANAGER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['TƯ DUY CHIẾN LƯỢC', 'TƯ DUY KINH DOANH', 'NHẠY BÉN VỚI THỊ TRƯỜNG', 'KHẢ NĂNG RA QUYẾT ĐỊNH', 'KỸ NĂNG PHÂN TÍCH', 'KỸ NĂNG TỔNG HỢP', 'KỸ NĂNG LẬP KẾ HOẠCH', 'ĐÁNH GIÁ HIỆU QUẢ SẢN PHẨM', 'MÔ HÌNH TÀI CHÍNH', 'ĐIỀU PHỐI NỘI BỘ', 'TINH THẦN TRÁCH NHIỆM', 'HAM HỌC HỎI', 'THÍCH ỨNG TỐT VỚI MÔI TRƯỜNG THAY ĐỔI NHANH', 'PHÂN TÍCH NGHIỆP VỤ', 'QUẢN LÝ SẢN PHẨM', 'XÂY DỰNG PRODUCT ROADMAP', 'ƯU TIÊN HÓA BACKLOG']",47.5,25000000.0,35000000.0,2.0,6.0,False,False
Fresher Business Analyst,['SCRUM'],[],"['CÔNG NGHỆ THÔNG TIN', 'PRODUCT MANAGEMENT', 'BUSINESS ANALYST (PHÂN TÍCH NGHIỆP VỤ)', 'VIỆC LÀM IT']",10,['HỒ CHÍ MINH'],['HÀ NỘI'],10000.0,,"['TIẾNG VIỆT', 'TIẾNG NHẬT']","['KỸ NĂNG GIAO TIẾP (NÓI VÀ VIẾT) BẰNG TIẾNG NHẬT', 'TƯ DUY LOGIC', 'TƯ DUY PHẢN BIỆN', 'KỸ NĂNG PHÂN TÍCH', 'KHẢ NĂNG HỌC HỎI', 'KỸ NĂNG LÀM VIỆC NHÓM', 'KỸ NĂNG PHÂN TÍCH VÀ GIẢI QUYẾT VẤN ĐỀ', 'KỸ NĂNG THU THẬP VÀ PHÂN TÍCH YÊU CẦU']",45.0,,,2.0,6.0,False,False
Dart Developer,"['FLUTTER', 'IOS', 'ANDROID', 'WEB', 'PROVIDER', 'GETX', 'RIVERPOD', 'METHODCHANNEL', 'PLATFORMVIEW', 'DIO', 'RETROFIT', 'SQLITE', 'SHAREDPREFERENCES', 'WINDOWS', 'MACOS', 'ISOLATE']","['DART', 'SQL']","['VIỆC LÀM IT', 'DEVELOPER']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['TỐI ƯU HÓA HIỆU NĂNG', 'LÀM VIỆC NHÓM', 'GIẢI QUYẾT VẤN ĐỀ', 'QUẢN LÝ TRẠNG THÁI', 'QUẢN LÝ ĐỊNH TUYẾN', 'XỬ LÝ YÊU CẦU MẠNG', 'LƯU TRỮ CỤC BỘ']",,15000000.0,30000000.0,2.0,6.0,True,False
Chuyên Viên Thiết Kế,"['ADOBE PHOTOSHOP', 'ADOBE ILLUSTRATOR', 'ADOBE PREMIERE', 'ADOBE AFTER EFFECTS', 'ADOBE LIGHTROOM', 'CANVA', 'CAPCUT', 'BLENDER', 'ADOBE DIMENSION', 'ADOBE INDESIGN', 'MOTION GRAPHICS', 'INFOGRAPHICS', 'TYPOGRAPHY']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],100.0,499.0,['TIẾNG VIỆT'],"['TƯ DUY THẨM MỸ', 'BỐ CỤC HÌNH ẢNH', 'KỸ NĂNG QUAY – DỰNG VIDEO', 'KỸ NĂNG CHỤP HÌNH', 'QUẢN LÝ THỜI GIAN', 'LÀM VIỆC DƯỚI ÁP LỰC', 'XỬ LÝ NHIỀU ĐẦU VIỆC CÙNG LÚC', 'KỸ NĂNG LÀM VIỆC NHÓM', 'GIAO TIẾP HIỆU QUẢ', 'CHỦ ĐỘNG', 'TRÁCH NHIỆM', 'TỈ MỈ', 'CẨN THẬN', 'KIÊN NHẪN', 'TƯ DUY SÁNG TẠO', 'CẦU TIẾN', 'HAM HỌC HỎI', 'HỢP TÁC', 'KỸ NĂNG LÀM VIỆC ĐỘC LẬP', 'TRÌNH BÀY Ý TƯỞNG', 'NGUYÊN TẮC THIẾT KẾ', 'TƯ DUY THIẾT KẾ']",49.0,15000000.0,18000000.0,2.0,6.0,True,False
Thực Tập Sinh Thiết Kế Đồ Họa,"['PHOTOSHOP', 'ILLUSTRATOR']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",5,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],10.0,24.0,['TIẾNG VIỆT'],"['HIỂU BIẾT VỀ NGUYÊN TẮC THIẾT KẾ ĐỒ HỌA (MÀU SẮC, BỐ CỤC, TYPOGRAPHY)', 'SÁNG TẠO', 'TƯ DUY HÌNH ẢNH', 'LÀM VIỆC NHÓM', 'GIAO TIẾP', 'TINH THẦN TRÁCH NHIỆM', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'LÀM VIỆC ĐỘC LẬP', 'CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC', 'AM HIỂU VỀ XU HƯỚNG THIẾT KẾ HIỆN ĐẠI']",40.0,0.0,0.0,2.0,6.0,False,False
Project Manager (Pm),"['WEB', 'MOBILE']",[],"['CÔNG NGHỆ THÔNG TIN', 'IT PROJECT MANAGEMENT', 'IT PROJECT MANAGER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,"['TIẾNG VIỆT', 'TIẾNG NHẬT']","['GIAO TIẾP', 'THƯƠNG LƯỢNG', 'PHÂN TÍCH YÊU CẦU DỰ ÁN', 'KIỂM SOÁT HOẠT ĐỘNG DỰ ÁN', 'LẬP KẾ HOẠCH QUẢN LÝ DỰ ÁN', 'ĐIỀU PHỐI DỰ ÁN', 'KIỂM SOÁT THỜI GIAN', 'KIỂM SOÁT TIẾN ĐỘ', 'KIỂM SOÁT RỦI RO', 'KIỂM SOÁT CHI PHÍ', 'KIỂM SOÁT CHẤT LƯỢNG DỰ ÁN', 'LÀM VIỆC NHÓM', 'BÁO CÁO', 'GIẢI QUYẾT VẤN ĐỀ', 'SÁNG KIẾN', 'BÀN GIAO SẢN PHẨM', 'ĐÁNH GIÁ CHẤT LƯỢNG DỰ ÁN', 'XÂY DỰNG NHÓM DỰ ÁN', 'QUẢN LÝ DỰ ÁN PHÁT TRIỂN PHẦN MỀM', 'PHÁT TRIỂN HỆ THỐNG Y TẾ', 'QUẢN LÝ SẢN XUẤT', 'QUY TRÌNH PHÁT TRIỂN PHẦN MỀM', 'PHÂN TÍCH HỆ THỐNG', 'THIẾT KẾ HỆ THỐNG', 'QUẢN TRỊ HỆ THỐNG', 'LÀM VIỆC VỚI KHÁCH HÀNG', 'PMI', 'PMP', 'SDC', 'SMC', 'SPOC', 'AGILE', 'SCRUM', 'WATERFALL']",40.0,,,2.0,6.0,False,False
Nhân Viên Graphic Design,"['PHOTOSHOP', 'ILLUSTRATOR', 'PREMIERE', 'AFTER EFFECTS']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],100.0,499.0,['TIẾNG VIỆT'],"['THIẾT KẾ ĐỒ HỌA', 'MỸ THUẬT', 'TRUYỀN THÔNG ĐA PHƯƠNG TIỆN', 'GU THẨM MỸ TỐT', 'CẬP NHẬT XU HƯỚNG THIẾT KẾ HIỆN ĐẠI', 'KỸ NĂNG LÀM VIỆC NHÓM', 'LINH HOẠT', 'CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC', 'QUẢN LÝ DEADLINE', 'TƯ DUY SÁNG TẠO', 'TYPOGRAPHY']",49.0,15000000.0,20000000.0,2.0,6.0,True,False
